538,35
538,35
526,85
504,145
488,174
488,174
467,211
553,707
458,223
458,223
458,223
438,235
551,707
436,240
552,707
433,240
546,708
431,242
432,243
547,708
432,243
547,708
429,240
547,707
429,240
547,707
431,233
431,233
431,215
442,182
465,134
546,707
480,120
480,120
480,120
510,96
547,707
510,96
547,707
526,62
535,45
552,708
544,707
544,707
549,707
549,707
549,707
547,707
543,706
543,706
400,51
543,708
400,51
543,708
388,100
550,707
389,129
389,129
399,165
544,707
406,183
545,708
406,183
545,708
410,193
410,193
415,203
419,205
547,708
424,206
425,206
537,708
425,206
537,708
427,212
426,218
545,707
426,218
545,707
426,218
545,707
426,217
542,706
426,217
543,708
422,212
422,212
414,187
533,706
418,206
418,206
418,206
410,139
405,94
406,69
408,52
408,52
412,29
394,34
394,34
366,40
348,53
337,44
337,44
349,55
337,60
327,47
371,20
417,16
391,32
391,32
381,52
385,22
385,22
413,63
413,63
402,88
402,88
386,160
547,708
384,167
383,176
545,706
383,176
545,706
381,178
381,178
380,180
380,180
379,181
377,183
529,706
377,183
529,706
375,182
378,185
530,706
378,185
530,706
381,179
381,179
381,176
384,173
384,173
383,175
382,185
382,185
382,185
376,195
379,197
530,706
379,197
530,706
380,200
380,200
380,205
530,707
380,203
534,707
379,203
379,203
375,187
379,158
379,158
388,102
390,73
393,29
415,16
415,16
377,69
