66,85
66,85
68,164
68,164
34,234
143,249
34,234
143,249
59,312
59,312
83,392
83,392
120,462
120,462
178,528
178,528
232,562
232,562
279,604
279,604
341,619
341,619
376,570
376,570
382,396
382,396
345,372
345,372
308,378
308,378
262,386
262,386
239,424
239,424
212,455
212,455
212,508
212,508
230,553
230,553
256,587
256,587
305,627
305,627
333,595
333,595
373,573
373,573
383,402
383,402
360,398
360,398
331,397
331,397
311,420
311,420
290,437
290,437
265,440
265,440
254,466
254,466
254,466
247,500
247,500
257,540
257,540
275,574
275,574
318,591
318,591
353,587
353,587
402,560
402,560
385,394
385,394
346,381
346,381
310,397
310,397
268,401
268,401
243,438
243,438
232,481
232,481
241,522
241,522
258,565
258,565
287,590
287,590
325,600
325,600
362,590
362,590
397,566
365,393
332,383
304,405
286,434
248,510
258,554
282,582
309,592
340,585
370,562
370,433
332,406
280,387
215,366
215,366
136,320
136,320
63,247
60,181
