569,572
569,572
750,96
750,96
756,129
756,129
754,161
461,86
754,161
461,86
756,194
756,194
760,230
760,230
765,273
765,273
759,317
599,487
759,317
599,487
772,343
772,343
774,376
774,376
781,402
781,402
781,425
781,425
782,436
782,436
781,448
781,448
779,454
779,454
782,462
604,106
782,462
604,106
782,470
571,564
782,470
571,564
788,468
788,468
791,479
576,565
791,479
576,565
792,483
792,483
792,485
792,485
792,483
792,483
793,483
793,483
793,483
793,483
794,482
794,482
793,483
793,483
793,482
570,565
793,482
570,565
793,484
793,484
794,483
794,483
795,484
568,561
795,484
568,561
794,483
794,483
794,484
794,484
793,481
793,481
794,481
794,481
792,478
572,558
792,478
572,558
794,479
794,479
794,474
794,474
793,472
793,472
793,459
793,459
795,462
795,462
796,458
796,458
795,462
795,462
795,462
795,462
797,464
797,464
796,463
796,463
795,463
795,463
794,465
794,465
796,463
796,463
795,463
795,463
795,461
795,461
795,463
795,463
795,463
795,462
796,464
796,464
796,464
795,461
795,461
794,464
794,464
794,462
794,462
795,463
795,463
794,463
794,463
796,466
796,466
796,463
796,463
795,462
795,462
795,463
795,463
795,463
795,463
795,464
795,464
796,462
796,462
795,465
795,465
794,462
794,462
796,462
573,563
796,462
573,563
795,463
795,463
794,462
794,462
794,461
794,461
796,465
796,465
795,462
795,462
794,464
794,464
794,462
794,462
796,462
796,462
796,463
796,463
796,462
796,462
795,460
795,460
794,462
794,462
796,462
796,462
795,463
795,463
796,464
796,464
795,463
795,463
795,464
795,464
795,463
795,463
795,463
795,463
795,463
795,463
794,464
794,464
794,463
571,565
794,463
571,565
795,462
795,462
795,461
795,461
796,465
796,465
795,462
795,462
795,461
795,461
795,462
795,462
796,461
796,461
794,460
794,460
796,461
796,461
795,465
795,465
794,461
794,461
795,462
795,462
795,464
795,464
795,461
795,461
796,462
796,462
795,459
795,459
793,459
793,459
801,461
801,461
801,466
801,466
805,464
805,464
807,466
807,466
808,464
808,464
808,457
808,457
798,455
798,455
802,468
802,468
811,454
811,454
813,464
813,464
819,465
819,465
815,470
815,470
814,477
814,477
809,478
809,478
809,513
809,513
805,510
805,510
806,512
806,512
808,504
808,504
812,463
812,463
813,467
813,467
810,462
810,462
810,458
810,458
807,458
807,458
807,458
807,458
807,463
807,463
805,458
805,458
804,458
804,458
807,458
807,458
803,459
804,457
804,457
803,456
803,456
802,458
802,458
799,450
799,450
803,455
800,453
800,453
812,455
812,455
811,461
811,461
809,471
809,471
807,471
803,472
803,472
798,469
798,469
795,456
795,456
795,458
795,458
796,463
796,460
796,460
795,462
795,462
795,464
795,464
794,462
794,462
794,463
795,463
795,463
796,461
796,461
795,464
795,464
795,462
795,462
796,464
571,563
796,464
571,563
797,462
796,464
585,73
796,464
585,73
795,465
795,465
796,462
796,462
795,464
795,464
794,461
795,462
575,561
795,462
575,561
795,463
795,463
795,464
795,464
795,464
795,464
795,465
574,568
796,464
796,464
795,461
795,461
794,462
794,462
796,463
796,463
795,462
796,465
796,465
795,464
572,558
795,464
572,558
795,463
795,463
796,463
796,463
796,462
796,462
795,465
795,459
795,459
796,462
570,566
796,462
570,566
795,462
795,462
796,462
796,462
795,466
795,463
795,463
794,462
573,568
794,462
573,568
795,463
795,463
796,460
796,460
