421,6
422,7
422,7
887,16
887,16
800,107
800,107
942,29
942,29
936,48
936,48
925,74
925,74
916,108
781,220
916,108
781,220
908,139
908,139
900,161
900,161
892,176
892,176
888,185
888,185
883,189
883,189
878,193
782,252
878,193
782,252
878,193
782,252
875,194
873,195
779,251
873,195
779,251
873,195
779,251
870,197
870,197
868,197
775,252
868,197
775,252
864,197
776,248
864,197
776,248
861,197
861,197
856,196
856,196
849,192
849,192
846,185
846,185
845,175
764,228
845,175
764,228
842,164
842,164
831,135
831,135
824,91
824,91
815,56
815,56
884,16
884,16
909,17
909,17
877,17
877,17
913,17
913,17
916,19
916,19
921,18
921,18
921,17
921,17
778,174
778,174
778,163
778,163
792,15
792,15
787,14
787,14
794,14
794,14
756,206
756,206
924,17
924,17
743,200
1160,431
1066,535
743,200
1160,431
1066,535
1127,459
735,195
921,17
1127,459
735,195
921,17
1074,495
722,198
1074,495
722,198
1032,478
706,207
1032,478
706,207
1027,457
696,205
1027,457
696,205
1038,415
679,199
1038,415
679,199
1069,337
667,196
1069,337
667,196
1114,244
659,194
1114,244
659,194
1144,156
643,192
1144,156
643,192
1162,73
639,183
1162,73
639,183
1164,22
722,15
1164,22
722,15
829,14
829,14
617,152
617,152
666,12
632,114
666,12
632,114
675,12
637,109
675,12
637,109
696,11
696,11
697,12
697,12
697,11
697,11
697,12
697,12
697,11
697,11
363,5
363,5
353,5
697,12
353,5
697,12
356,5
696,11
356,5
696,11
360,6
696,12
360,6
696,12
360,5
694,11
360,5
694,11
357,6
357,6
365,5
365,5
359,5
359,5
359,6
359,6
355,6
355,6
352,5
352,5
354,5
354,5
352,5
352,5
360,5
360,5
362,5
362,5
360,6
360,6
360,6
364,5
364,5
353,5
353,5
354,5
355,5
355,5
354,5
354,5
371,6
371,6
418,6
418,6
568,9
568,9
766,12
766,12
731,117
731,117
728,196
728,196
754,305
754,305
798,373
798,373
863,409
863,409
930,440
930,440
987,480
987,480
1026,546
1026,546
1023,630
1023,630
959,663
959,663
882,662
882,662
811,640
811,640
769,602
769,602
938,466
938,466
998,495
998,495
1040,547
1040,547
1049,595
1049,595
1027,646
1027,646
953,664
953,664
889,662
889,662
846,645
846,645
826,615
826,615
904,495
904,495
935,485
935,485
991,489
991,489
1036,510
1036,510
1066,547
942,190
1066,547
942,190
1069,585
1069,585
1032,609
943,198
1032,609
943,198
980,641
980,641
930,646
930,646
930,646
881,630
881,630
848,605
848,605
880,485
880,485
912,468
912,468
954,459
954,459
991,459
991,459
1015,460
1015,460
1017,466
1017,466
992,470
992,470
931,499
653,248
736,13
736,13
719,13
691,13
691,13
714,13
679,236
714,13
679,236
28,36
712,13
28,36
712,13
