"[50, 50, 50, 50]",0.5913069158075601
"[50, 50, 50, 50, 50]",0.6145564862542956
"[50, 50, 50, 50, 50, 50]",0.6063305412371134
"[50, 50, 50, 50, 50, 50, 50]",0.6182237972508592
"[50, 50, 50, 50, 50, 50, 50, 50]",0.565098797250859
"[51, 51, 51, 51]",0.5974924828178694
"[51, 51, 51, 51, 51]",0.6057721219931271
"[51, 51, 51, 51, 51, 51]",0.6001288659793815
"[51, 51, 51, 51, 51, 51, 51]",0.6057452749140894
"[51, 51, 51, 51, 51, 51, 51, 51]",0.6114851804123712
"[52, 52, 52, 52]",0.5933687714776632
"[52, 52, 52, 52, 52]",0.606824527491409
"[52, 52, 52, 52, 52, 52]",0.6057560137457044
"[52, 52, 52, 52, 52, 52, 52]",0.6160706615120275
"[52, 52, 52, 52, 52, 52, 52, 52]",0.6099065721649485
"[53, 53, 53, 53]",0.5964615549828179
"[53, 53, 53, 53, 53]",0.6274860395189003
"[53, 53, 53, 53, 53, 53]",0.6475783934707905
"[53, 53, 53, 53, 53, 53, 53]",0.6135792525773196
"[53, 53, 53, 53, 53, 53, 53, 53]",0.6000751718213059
"[54, 54, 54, 54]",0.6026471219931271
"[54, 54, 54, 54, 54]",0.611474441580756
"[54, 54, 54, 54, 54, 54]",0.6129725085910652
"[54, 54, 54, 54, 54, 54, 54]",0.6222347508591064
"[54, 54, 54, 54, 54, 54, 54, 54]",0.6068996993127148
"[55, 55, 55, 55]",0.6016484106529209
"[55, 55, 55, 55, 55]",0.614637027491409
"[55, 55, 55, 55, 55, 55]",0.5995919243986254
"[55, 55, 55, 55, 55, 55, 55]",0.6089078608247424
"[55, 55, 55, 55, 55, 55, 55, 55]",0.6047089776632302
"[56, 56, 56, 56]",0.6011436855670104
"[56, 56, 56, 56, 56]",0.6094448024054983
"[56, 56, 56, 56, 56, 56]",0.6160867697594502
"[56, 56, 56, 56, 56, 56, 56]",0.6201728951890035
"[56, 56, 56, 56, 56, 56, 56, 56]",0.6016484106529209
"[57, 57, 57, 57]",0.5748120704467354
"[57, 57, 57, 57, 57]",0.6264014175257733
"[57, 57, 57, 57, 57, 57]",0.6032592353951889
"[57, 57, 57, 57, 57, 57, 57]",0.6124892611683849
"[57, 57, 57, 57, 57, 57, 57, 57]",0.5804821735395188
"[58, 58, 58, 58]",0.6052781357388317
"[58, 58, 58, 58, 58]",0.6212897336769762
"[58, 58, 58, 58, 58, 58]",0.6114905498281786
"[58, 58, 58, 58, 58, 58, 58]",0.6088326890034365
"[58, 58, 58, 58, 58, 58, 58, 58]",0.5795478951890034
"[59, 59, 59, 59]",0.616124355670103
"[59, 59, 59, 59, 59]",0.6057774914089347
"[59, 59, 59, 59, 59, 59]",0.6305895618556703
"[59, 59, 59, 59, 59, 59, 59]",0.6078554553264606
"[59, 59, 59, 59, 59, 59, 59, 59]",0.608838058419244
"[60, 60, 60, 60]",0.5767719072164947
"[60, 60, 60, 60, 60]",0.5970307130584194
"[60, 60, 60, 60, 60, 60]",0.6036780498281786
"[60, 60, 60, 60, 60, 60, 60]",0.6259181701030928
"[60, 60, 60, 60, 60, 60, 60, 60]",0.6093964776632302
"[61, 61, 61, 61]",0.5970414518900343
"[61, 61, 61, 61, 61]",0.6362704037800688
"[61, 61, 61, 61, 61, 61]",0.6218374140893471
"[61, 61, 61, 61, 61, 61, 61]",0.6316151202749142
"[61, 61, 61, 61, 61, 61, 61, 61]",0.594995704467354
"[62, 62, 62, 62]",0.601648410652921
"[62, 62, 62, 62, 62]",0.6114690721649485
"[62, 62, 62, 62, 62, 62]",0.6315775343642611
"[62, 62, 62, 62, 62, 62, 62]",0.5913874570446735
"[62, 62, 62, 62, 62, 62, 62, 62]",0.6057399054982817
"[63, 63, 63, 63]",0.6042633161512028
"[63, 63, 63, 63, 63]",0.6016376718213058
"[63, 63, 63, 63, 63, 63]",0.638294673539519
"[63, 63, 63, 63, 63, 63, 63]",0.619141967353952
"[63, 63, 63, 63, 63, 63, 63, 63]",0.6145887027491408
"[64, 64, 64, 64]",0.5970146048109964
"[64, 64, 64, 64, 64]",0.6217837199312715
"[64, 64, 64, 64, 64, 64]",0.619141967353952
"[64, 64, 64, 64, 64, 64, 64]",0.6042257302405498
"[64, 64, 64, 64, 64, 64, 64, 64]",0.6011222079037802
"[65, 65, 65, 65]",0.619813144329897
"[65, 65, 65, 65, 65]",0.6378382731958764
"[65, 65, 65, 65, 65, 65]",0.6242966065292096
"[65, 65, 65, 65, 65, 65, 65]",0.6109106529209621
"[65, 65, 65, 65, 65, 65, 65, 65]",0.6243878865979382
"[66, 66, 66, 66]",0.6072862972508591
"[66, 66, 66, 66, 66]",0.610985824742268
"[66, 66, 66, 66, 66, 66]",0.6139873281786941
"[66, 66, 66, 66, 66, 66, 66]",0.6253275343642611
"[66, 66, 66, 66, 66, 66, 66, 66]",0.6165753865979382
"[67, 67, 67, 67]",0.6073238831615119
"[67, 67, 67, 67, 67]",0.611963058419244
"[67, 67, 67, 67, 67, 67]",0.6208118556701032
"[67, 67, 67, 67, 67, 67, 67]",0.6175955756013745
"[67, 67, 67, 67, 67, 67, 67, 67]",0.6089185996563574
"[68, 68, 68, 68]",0.6078286082474226
"[68, 68, 68, 68, 68]",0.5969877577319588
