401,118
406,137
404,126
407,128
409,136
409,136
409,148
409,148
412,166
416,194
422,234
423,278
423,278
423,323
423,323
425,359
417,399
413,421
407,444
407,444
403,435
403,435
404,450
401,442
398,455
398,426
398,426
403,380
403,380
410,354
416,320
427,283
435,242
449,213
449,213
457,185
465,159
473,138
480,124
484,112
484,112
488,101
488,101
494,122
493,96
493,96
491,102
491,102
491,110
491,110
488,122
486,134
482,150
478,170
478,170
473,190
473,190
472,221
467,248
470,298
458,319
445,342
445,342
443,368
436,397
431,418
420,408
420,408
426,442
419,453
419,453
415,457
411,459
411,451
404,454
404,454
405,438
405,438
400,437
402,431
405,409
412,402
412,402
417,379
417,379
427,363
432,339
442,315
440,301
440,301
447,269
447,269
450,248
460,232
467,204
471,185
476,170
476,170
485,156
485,156
491,143
496,133
497,133
504,139
504,139
502,137
502,137
500,133
494,136
497,136
493,148
493,148
487,165
487,165
483,184
479,212
479,254
473,278
466,302
466,302
462,325
454,360
456,388
446,418
439,434
439,434
434,448
426,488
416,454
409,464
409,464
402,475
401,493
401,493
391,446
400,465
404,435
410,396
410,396
420,363
437,348
438,303
445,271
446,240
446,240
454,210
454,185
458,168
462,153
462,140
464,129
