390,269
391,269
390,269
393,270
391,270
1092,284
389,269
389,269
390,272
390,272
391,271
391,272
391,269
390,270
390,270
389,270
389,270
389,271
392,269
392,269
390,267
390,267
391,269
391,269
391,266
391,267
392,265
391,271
391,271
391,267
1093,282
391,267
1093,282
391,267
392,276
390,271
1097,281
389,267
391,276
391,276
391,271
391,271
390,272
388,270
388,265
389,260
389,260
395,250
395,250
400,243
410,245
418,263
432,291
432,291
437,321
437,321
439,333
429,332
413,305
397,251
397,251
412,248
412,248
432,284
425,300
410,302
390,299
377,250
377,250
374,220
392,250
398,291
377,297
352,296
352,296
326,260
326,260
335,241
356,266
352,301
331,301
331,301
314,281
314,281
317,236
337,209
357,226
370,259
370,259
356,273
356,273
335,292
320,260
323,219
350,234
366,265
366,265
360,286
342,304
324,274
333,235
381,228
381,228
408,239
408,239
407,262
407,262
387,282
340,293
319,260
319,260
332,232
332,232
353,249
364,298
350,305
340,314
340,314
343,283
343,283
349,234
365,228
391,275
384,312
384,312
365,307
365,307
350,309
348,250
356,216
388,254
396,314
396,314
378,327
352,340
336,329
328,263
354,255
354,255
392,315
392,315
390,341
382,340
372,320
373,297
373,297
373,263
373,263
383,249
387,247
389,250
395,252
395,252
403,251
403,251
405,250
408,255
409,255
408,257
407,255
407,255
403,255
404,255
402,256
406,259
405,257
405,257
403,258
403,258
402,257
403,258
403,260
405,258
405,258
404,259
404,259
402,257
402,259
403,258
404,258
404,258
403,259
403,259
404,258
404,258
404,260
403,258
403,258
406,261
406,261
403,259
404,258
404,259
402,258
404,260
404,260
405,260
405,260
