502,90
502,90
503,112
503,112
499,138
499,138
495,163
495,163
492,191
492,191
492,252
492,252
491,290
491,290
481,293
481,293
487,340
487,340
485,369
485,369
477,392
477,392
467,418
467,418
466,422
466,422
462,438
462,438
453,456
453,456
443,464
443,464
430,472
430,472
408,487
408,487
405,490
405,490
396,498
396,498
392,502
392,502
391,511
391,511
392,524
392,524
396,524
593,463
396,524
593,463
398,523
398,523
396,530
396,530
394,526
394,526
392,527
392,527
389,527
389,527
394,512
394,512
394,514
394,514
394,514
391,511
391,511
390,514
390,514
392,504
392,504
392,502
392,502
390,503
390,503
390,506
390,506
389,509
389,509
391,506
391,506
390,508
390,508
389,508
389,508
391,503
391,503
391,502
391,502
389,504
389,504
392,493
392,493
392,489
392,489
390,488
390,488
389,494
389,494
395,493
395,493
392,492
392,492
393,491
393,491
390,490
395,492
392,491
394,493
590,479
390,491
395,491
393,491
393,490
390,492
393,487
393,496
393,491
392,487
392,491
391,481
394,490
393,490
391,497
395,493
393,490
394,482
392,489
393,488
395,492
395,492
397,490
397,490
