628,61
641,84
652,105
653,128
649,150
644,174
636,200
624,251
612,279
610,292
597,325
591,349
585,358
578,377
564,400
560,407
541,430
530,437
512,452
495,467
476,482
464,490
445,503
436,510
421,517
413,519
402,521
396,525
396,525
385,531
385,531
383,537
383,537
380,537
380,537
372,539
372,539
367,545
367,545
362,542
362,542
361,546
361,546
354,546
354,546
354,545
354,545
349,544
349,544
349,547
349,547
346,547
346,547
340,553
340,553
342,553
342,553
341,550
341,550
340,551
340,551
343,555
343,555
342,553
342,553
340,551
340,551
341,554
341,554
340,554
340,554
340,551
340,551
341,554
341,554
340,545
340,545
344,545
344,545
337,555
337,555
341,548
341,548
355,546
355,546
362,537
362,537
358,537
357,535
357,535
357,540
357,540
357,534
357,534
361,539
361,539
359,541
359,541
360,538
364,532
364,532
363,535
363,535
