382,277
383,276
383,278
381,276
383,278
382,277
382,277
383,279
383,278
382,278
383,278
383,278
382,277
382,278
382,278
382,277
381,277
382,277
382,277
381,278
383,278
383,277
383,277
379,278
384,278
383,277
382,277
382,277
383,276
382,277
382,278
382,278
382,278
381,278
382,278
382,278
383,277
383,277
379,279
379,279
382,279
382,279
382,277
382,277
381,274
381,274
381,277
381,277
381,279
381,279
380,277
380,277
383,279
383,279
382,278
382,278
384,277
384,277
386,274
386,274
388,264
388,264
390,243
390,243
394,225
394,225
396,194
396,194
404,161
404,161
407,132
407,132
407,107
407,107
402,79
402,79
