342,112
342,112
317,144
317,144
317,173
311,214
311,214
300,263
287,301
278,342
278,342
278,342
264,386
257,415
242,447
233,455
226,483
226,483
226,483
230,476
230,476
215,514
224,489
214,518
217,529
217,529
217,529
212,524
212,524
214,538
212,534
212,521
213,542
213,542
213,542
214,545
214,545
212,548
218,539
218,549
213,545
213,545
209,552
209,552
220,548
213,552
219,544
219,537
220,536
220,536
220,536
216,540
219,534
219,534
219,534
219,530
217,538
221,532
221,532
221,532
222,518
222,518
220,514
225,509
224,519
226,514
226,514
226,514
222,524
222,524
224,516
225,517
222,522
222,520
222,520
222,520
222,520
222,518
