358,496
360,494
360,494
359,492
359,492
358,495
358,495
359,494
359,494
358,492
358,492
359,498
359,498
358,494
358,494
357,494
357,494
359,492
359,492
361,493
361,493
359,495
359,495
358,499
358,499
358,490
358,490
358,494
358,494
360,491
360,491
359,493
359,493
359,490
359,490
359,489
359,489
359,507
359,507
360,498
360,498
359,504
359,504
359,501
359,501
357,502
357,502
359,504
359,504
360,504
360,504
357,502
357,502
359,505
359,505
360,505
360,505
359,505
359,505
359,506
359,506
358,502
358,502
355,495
355,495
349,478
349,478
341,465
343,429
343,429
339,399
339,399
336,374
329,321
329,321
339,305
339,305
335,266
336,215
332,173
332,173
330,141
330,141
321,115
315,88
302,68
