432,133
430,134
431,135
431,135
431,136
431,136
432,137
432,137
430,137
429,135
429,135
428,136
428,136
426,136
424,137
425,142
424,139
434,140
434,140
434,140
457,151
485,163
504,172
532,181
569,216
569,216
569,216
612,237
612,237
649,249
680,264
720,270
753,293
753,293
785,323
812,347
837,372
854,391
865,406
865,406
865,406
872,427
872,427
882,440
890,445
890,435
606,520
892,438
878,423
878,423
878,423
863,407
838,386
811,362
781,334
742,299
742,299
742,299
712,290
673,286
635,263
590,248
545,229
545,229
545,229
512,225
482,183
444,167
414,154
391,143
391,143
391,143
381,142
381,142
374,139
368,128
377,135
384,143
384,143
388,142
394,147
402,150
411,145
428,150
452,163
452,163
452,163
481,179
512,208
552,227
603,262
649,284
649,284
649,284
698,307
698,307
732,322
768,357
805,388
829,410
829,410
846,425
859,444
873,450
877,456
873,461
873,461
864,461
864,461
856,461
845,454
839,460
839,454
830,452
830,452
830,452
824,449
814,438
793,415
762,383
728,360
728,360
728,360
679,325
634,286
586,253
540,216
507,176
507,176
507,176
486,160
462,148
439,131
422,128
415,131
415,131
415,131
407,129
407,129
404,128
404,130
404,130
405,130
409,132
414,133
414,133
414,133
419,135
425,137
431,138
445,139
469,145
469,145
492,154
492,154
516,164
545,180
603,218
646,224
646,224
646,224
694,240
735,260
771,276
806,298
839,312
839,312
839,312
863,333
883,344
890,356
894,364
886,369
886,369
879,373
877,373
868,372
859,373
847,371
834,363
834,363
834,363
823,357
