378,176
379,177
379,177
380,179
380,179
378,176
378,176
380,178
380,178
380,179
380,179
377,177
377,177
378,180
378,180
380,183
380,183
379,184
379,184
383,190
383,190
383,195
383,195
386,205
386,205
381,213
381,213
381,234
381,234
378,254
378,254
375,279
375,279
379,313
379,313
379,352
379,352
382,393
382,393
379,418
379,418
374,453
374,453
373,458
373,458
365,482
365,482
358,496
358,496
358,488
358,488
362,508
362,508
363,478
363,478
365,479
365,479
382,432
382,432
388,394
388,394
395,370
395,370
405,330
405,330
412,295
412,295
414,261
414,261
423,234
423,234
427,203
427,203
430,176
430,176
434,162
434,162
436,150
436,150
439,150
439,150
438,152
438,152
436,150
436,150
431,150
431,150
426,148
426,148
424,160
424,160
423,179
423,179
421,205
421,205
415,243
415,243
405,274
405,274
392,314
392,314
391,352
391,352
372,391
372,391
353,435
353,435
346,455
570,526
346,455
570,526
331,464
568,555
331,464
568,555
325,480
325,480
326,493
326,493
326,493
318,500
567,514
318,487
316,477
319,494
322,473
329,430
340,404
355,365
362,340
370,305
376,266
380,239
384,209
388,187
393,176
401,167
408,170
410,170
408,176
406,189
404,214
395,238
386,269
377,293
367,324
362,353
362,383
360,423
353,435
348,447
343,453
