350,506
349,500
349,500
351,503
351,503
350,504
350,504
350,502
350,502
351,501
351,501
347,502
347,502
350,505
350,505
348,496
348,496
351,502
351,502
351,500
351,500
350,501
350,501
350,502
350,502
353,495
353,495
350,499
350,499
350,505
350,505
346,514
346,514
344,514
344,514
346,516
346,516
343,520
343,520
344,520
344,520
344,523
344,523
345,524
345,524
345,524
343,527
343,527
344,527
342,529
344,522
345,526
344,529
346,524
345,528
345,525
571,548
345,513
347,503
348,484
350,461
354,465
365,424
376,385
386,349
392,280
404,231
402,175
419,128
