961,142
961,142
917,184
917,184
917,184
875,229
825,275
780,303
741,331
741,331
693,361
653,404
606,423
559,448
522,465
496,474
480,479
480,479
474,475
454,487
438,498
430,512
426,526
429,527
429,528
429,528
429,522
426,523
422,527
401,538
399,545
402,549
414,548
416,549
412,549
401,554
406,552
416,551
399,554
400,554
400,554
400,554
403,554
399,554
407,551
704,507
399,554
401,554
405,553
399,555
405,553
400,554
399,552
401,555
407,550
399,554
404,553
398,554
398,554
428,546
428,546
400,554
400,554
403,549
704,512
403,549
704,512
401,552
401,552
397,553
397,553
398,554
398,554
407,552
407,552
402,553
402,553
401,554
401,554
410,547
410,547
399,554
399,554
401,553
401,553
401,554
401,554
400,555
400,555
398,554
398,554
400,554
400,554
401,555
401,555
411,552
411,552
400,554
400,554
397,554
397,554
416,549
694,508
416,549
694,508
435,549
435,549
401,552
401,552
398,555
398,555
401,551
401,551
407,552
407,552
406,552
406,552
402,553
402,553
399,554
697,508
399,554
697,508
